Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:10:31.635824,264,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3787.8787878787875,7575.757575757575,264.0,0.0,264.0,264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3787.8787878787875,3787.8787878787875,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,2483360458,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:12:31.649034,300,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3333.3333333333335,6666.666666666667,300.0,0.0,300.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3333.3333333333335,3333.3333333333335,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,2603373704,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:14:31.661664,117210128,22,20,3013.0,4431.0,512.0,0.0,136.95454545454547,122.17804232338162,2820.0,0.0,221.55,615.0198520544297,63.50987006856609,0.35833080909185594,2858783.6097560977,1.8215092412462123E7,1.16646996E8,5.0,1.17209914E8,5581424.476190476,2.5448441979808934E7,1.16646996E8,5.0,1.17005549E8,6158186.789473683,2.675630443955523E7,1.16647503E8,16.0,16,16,0,0,0,0,452,424,0.18769709047668645,0.17063371861516952,0.0,2820.0,177.23809523809524,429.83796206862394,184760.6736353078,0,0,0,32,42,0,0,0,0.9090909090909091,177.23809523809524,136.95454545454547,221.55,0,0,0,0,0,0,0,71,0,105,0,251,16,0,214.0,0.0,214.0,214.0,1.16646996E8,0.0,1.16646996E8,1.16646996E8,2840596162,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:16:37.256856,119407342,30381,169784,1242731.0,4.59385404E8,308.0,0.0,40.90487475724957,64.1681400727541,26280.0,0.0,2705.70491919144,4758.493608212871,3857619.868969196,1676.3207073146307,596.5475410163626,52785.05111389463,1.5618535E7,-120.0,1.19407342E8,3930.458920342324,135446.96758913953,1.5618535E7,0.0,1.19406533E8,703.2890984374116,58651.08683976885,1.5827464E7,0.0,9775,8725,0,0,0,0,607620,3395680,254.43159098206877,1421.8891163325618,0.0,26280.0,2301.2421502260663,4485.677959772959,2.0121306758792896E7,0,0,0,18500,200165,0,0,0,5.588492808005003,2301.2421502260636,40.904874757249594,2705.7049191914434,1238,10,1430524,633702,235,207280761,0,6,0,2295,252,256,9774,20,6775236.25,4505830.399358915,1.042878E7,202549.0,9323636.5,4386113.477159895,1.5618535E7,5569537.0,2968388568,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:18:38.137211,114831644,47603,257865,1977768.0,7.13748111E8,300.0,0.0,41.54712938260214,63.27947223005784,26280.0,0.0,2767.9138735385095,4899.020653424615,6232827.938960797,2660.137827513817,375.92160200611096,21996.158423081535,5361313.0,-888.0,1.14831644E8,2412.328137473208,55758.97006048852,5361313.0,0.0,1.14626993E8,444.5249937951819,24927.110330761887,5567385.0,0.0,15772,13327,0,0,0,0,952588,5157300,414.546011376446,2245.5918161373706,0.0,26280.0,2343.0469934657704,4608.548096506379,2.1238715557812564E7,0,0,0,29099,305468,0,0,0,5.416990525807197,2343.046993465764,41.54712938260194,2767.9138735384795,1398,11,7641321,675578,244,201698780,0,6,0,2336,256,252,15771,20,6.0089817E7,0.0,6.0089817E7,6.0089817E7,5361313.0,0.0,5361313.0,5361313.0,3084693225,normal
192.168.10.103-192.168.10.100-50171-445-6,192.168.10.103,50171,192.168.10.100,445,6,2022-07-27 09:16:33.181816,55805723,2628,24228,81369.0,6.7882338E7,643.0,0.0,30.96232876712328,69.60287391557863,26280.0,0.0,2801.8135215453044,5218.1565961870965,1217862.6733319089,481.2409651963473,2078.038465835028,108670.11151600955,1.1312801E7,0.0,5.580569E7,21243.125237913948,346924.6454133566,1.1312801E7,0.0,5.580559E7,2303.446155116209,115106.29692235551,1.1362683E7,0.0,540,484,0,0,0,0,53256,484572,47.09194431546026,434.14902088088706,0.0,26280.0,2530.6712466487757,5024.223269389539,2.524281946067531E7,0,2,0,1024,26855,0,0,0,9.219178082191782,2530.6712466487934,30.96232876712329,2801.8135215453194,694,5,1002985,559214,197,172250870,0,3,0,2527,64240,255,540,20,3449705.6666666665,5835523.974783441,1.0187874E7,46626.0,9237729.0,3001023.1149499663,1.1312801E7,5796717.0,55805723,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:20:38.675341,101793585,34348,153347,1551871.0,4.7334592E8,300.0,0.0,45.18082566670556,63.17937698843452,26280.0,0.0,3086.7634841241957,5521.710463403538,4665301.757473224,1843.8784723025524,542.3379809690255,29912.469519396214,4806278.0,-138.0,1.01793585E8,2963.6819809590293,70047.4629602959,4813282.0,0.0,1.01582503E8,662.4398614897028,34452.447685667445,4811854.0,0.0,12562,8674,0,0,0,0,694372,3066940,337.42794302804054,1506.4505292745118,0.0,26280.0,2530.156855536874,5127.7323735425825,2.6293639294676643E7,0,0,0,21236,187695,0,0,0,4.464510306276931,2530.156855536908,45.18082566670549,3086.763484124241,1503,12,2077809,622061,202,112690257,0,8,0,2521,256,253,12561,20,0,0,0,0,0,0,0,0,3192193296,normal
192.168.10.103-192.168.10.100-50172-445-6,192.168.10.103,50172,192.168.10.100,445,6,2022-07-27 09:22:45.415429,118776616,14978,116712,592991.0,3.27503525E8,643.0,0.0,39.59079983976483,73.92542877777893,26280.0,0.0,2806.0827078621123,5278.606661404345,2762298.90233613,1108.7199184054882,901.9478923828118,77840.89628726868,2.5614316E7,-431.0,1.18776616E8,7930.601322027099,230707.9319127339,2.5614316E7,0.0,1.1877652E8,1017.6977320046894,82722.4732475437,2.5614529E7,0.0,4087,3503,0,0,0,0,333800,2334252,126.10226241838713,982.617655987101,0.0,26280.0,2491.430754043534,5046.448348046485,2.5466640929501098E7,0,2,0,7590,131689,0,0,0,7.792228601949526,2491.430754043587,39.59079983976499,2806.082707862088,700,5,448777,299289,104,166870610,0,4,0,2486,64240,252,4087,20,4.01629125E7,2.1230126622190565E7,5.5174879E7,2.5150946E7,1.55549165E7,1.4226139202229131E7,2.5614316E7,5495517.0,118776616,normal
192.168.10.103-192.168.10.100-50172-445-6,192.168.10.103,50172,192.168.10.100,445,6,2022-07-27 09:24:45.822788,119654674,16633,139484,712061.0,3.85003891E8,316.0,0.0,42.81013647568088,76.2956462583967,26280.0,0.0,2760.2011055031294,5193.808635821693,3223576.138780839,1304.7296422369593,766.4472187347966,45577.69458468603,1.1540688E7,-539.0,1.19654582E8,7194.238936988921,163713.75468347198,1.4312014E7,0.0,1.19654545E8,857.8432138683642,48381.705335394145,1.1540916E7,0.0,4878,4311,0,0,0,0,342308,2789680,139.0083600077336,1165.7212822292258,0.0,26280.0,2470.6851399911784,4980.474522391477,2.4805126468190614E7,0,0,0,9189,156117,0,0,0,8.385979678951482,2470.6851399911607,42.81013647568088,2760.2011055031403,652,5,67443,288981,103,200278491,0,4,0,2466,65534,251,4877,20,4.88549495E7,3.1854581372000173E7,7.137954E7,2.6330359E7,1.00779755E7,2068587.8553526558,1.1540688E7,8615263.0,240062033,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:24:20.475554,279,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3584.2293906810037,7168.458781362007,279.0,0.0,279.0,279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3584.2293906810037,3584.2293906810037,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,3312200203,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:28:20.499710,308,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3246.753246753247,6493.506493506494,308.0,0.0,308.0,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3246.753246753247,3246.753246753247,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,3552224388,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:30:20.511542,290,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3448.2758620689656,6896.551724137931,290.0,0.0,290.0,290.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3448.2758620689656,3448.2758620689656,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,3672236202,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:32:20.523532,119996520,2,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.016667150014017074,0.03333430002803415,3.999884E7,6.927961609187865E7,1.1999605E8,231.0,1.19996281E8,1.19996281E8,0.0,1.19996281E8,1.19996281E8,1.19996289E8,1.19996289E8,0.0,1.19996289E8,1.19996289E8,0,0,0,0,0,0,64,40,0.016667150014017074,0.016667150014017074,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,4,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,239.0,0.0,239.0,239.0,1.1999605E8,0.0,1.1999605E8,1.1999605E8,3912244422,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:36:20.534794,286,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3496.5034965034965,6993.006993006993,286.0,0.0,286.0,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3496.5034965034965,3496.5034965034965,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,4032259450,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:38:20.550504,288,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3472.222222222222,6944.444444444444,288.0,0.0,288.0,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3472.222222222222,3472.222222222222,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,4152275162,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:40:20.565486,228,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4385.964912280701,8771.929824561403,228.0,0.0,228.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4385.964912280701,4385.964912280701,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,4272290084,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:42:20.579904,280,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3571.4285714285716,7142.857142857143,280.0,0.0,280.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3571.4285714285716,3571.4285714285716,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,4392304554,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:44:20.593792,119998329,2,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.016666898753231806,0.03333379750646361,3.9999443E7,6.928058690635659E7,1.19997774E8,270.0,1.19998059E8,1.19998059E8,0.0,1.19998059E8,1.19998059E8,1.19998044E8,1.19998044E8,0.0,1.19998044E8,1.19998044E8,0,0,0,0,0,0,64,40,0.016666898753231806,0.016666898753231806,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,4,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,270.0,0.0,270.0,270.0,1.19997774E8,0.0,1.19997774E8,1.19997774E8,4632316491,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:48:20.605311,256,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3906.25,7812.5,256.0,0.0,256.0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3906.25,3906.25,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,4752329937,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:50:20.618430,247,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4048.582995951417,8097.165991902834,247.0,0.0,247.0,247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4048.582995951417,4048.582995951417,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,4872343047,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:52:20.631346,228,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4385.964912280701,8771.929824561403,228.0,0.0,228.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4385.964912280701,4385.964912280701,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,4992355944,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:54:20.644325,249,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4016.064257028113,8032.128514056226,249.0,0.0,249.0,249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4016.064257028113,4016.064257028113,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5112368944,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:56:20.656879,249,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4016.064257028113,8032.128514056226,249.0,0.0,249.0,249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4016.064257028113,4016.064257028113,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5232381498,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 09:58:20.669761,257,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3891.050583657587,7782.101167315174,257.0,0.0,257.0,257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3891.050583657587,3891.050583657587,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5352394388,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:00:20.682225,258,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3875.9689922480625,7751.937984496125,258.0,0.0,258.0,258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3875.9689922480625,3875.9689922480625,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5472406853,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:02:20.694854,234,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4273.504273504273,8547.008547008547,234.0,0.0,234.0,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4273.504273504273,4273.504273504273,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5592419458,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:04:20.707312,298,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3355.7046979865772,6711.4093959731545,298.0,0.0,298.0,298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3355.7046979865772,3355.7046979865772,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5712431980,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:06:20.719795,216,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4629.62962962963,9259.25925925926,216.0,0.0,216.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4629.62962962963,4629.62962962963,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5832444381,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:08:20.732227,220,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4545.454545454545,9090.90909090909,220.0,0.0,220.0,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4545.454545454545,4545.454545454545,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5952456817,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:10:20.744685,218,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4587.155963302752,9174.311926605504,218.0,0.0,218.0,218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4587.155963302752,4587.155963302752,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,6072469273,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:12:20.757141,119997011,2,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01666708181589623,0.03333416363179246,3.999900366666667E7,6.927984241318408E7,1.19996475E8,266.0,1.19996741E8,1.19996741E8,0.0,1.19996741E8,1.19996741E8,1.19996745E8,1.19996745E8,0.0,1.19996745E8,1.19996745E8,0,0,0,0,0,0,64,40,0.01666708181589623,0.01666708181589623,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,4,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,270.0,0.0,270.0,270.0,1.19996475E8,0.0,1.19996475E8,1.19996475E8,6312478522,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:16:20.766298,335,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2985.0746268656717,5970.149253731343,335.0,0.0,335.0,335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,2985.0746268656717,2985.0746268656717,0.0,1.0,0.5,0.7071067811865476,0.5,0,0,0,0,2,0,0,0,1.0,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,6432491003,normal
192.168.10.103-192.168.10.1-50173-445-6,192.168.10.103,50173,192.168.10.1,445,6,2022-07-27 10:20:16.275926,515217,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.822789232498151,257608.5,364262.522794344,515181.0,36.0,0,0,0,0,0,515181.0,515181.0,0.0,515181.0,515181.0,0,0,0,0,0,2,32,40,1.9409297441660502,3.8818594883321005,0.0,0.0,0.0,0.0,0.0,0,1,2,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,32,0,0,0,0,0,0,0,0,515217,normal
192.168.10.103-192.168.10.1-50173-445-6,192.168.10.103,50173,192.168.10.1,445,6,2022-07-27 10:20:16.791153,500026,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999688016223157,250013.0,353519.4494677768,499989.0,37.0,499989.0,499989.0,0.0,499989.0,499989.0,0,0,0,0,0,0,0,0,0,0,1,64,20,3.9997920108154377,1.9998960054077188,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,32,0,0,0,0,0,0,0,0,500026,normal
192.168.10.103-192.168.10.1-50173-445-6,192.168.10.103,50173,192.168.10.1,445,6,2022-07-27 10:20:17.791124,28,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,20,35714.28571428572,35714.28571428572,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,0,32,0,0,0,0,0,0,0,0,28,normal
192.168.10.102-192.168.10.100-49156-445-6,192.168.10.102,49156,192.168.10.100,445,6,2022-07-27 10:18:20.779869,104738347,90,80,11778.0,11358.0,332.0,0.0,130.86666666666667,86.90214049418984,668.0,0.0,141.97499999999997,126.57603658660943,220.89330854152203,1.6230922567452777,619753.532544379,5306221.427483518,6.7149221E7,2.0,1.04738079E8,1176832.3483146064,7286243.631564726,6.7149221E7,91.0,1.04536098E8,1323241.7468354427,7738549.789533619,6.7149981E7,2.0,76,77,0,0,0,0,1812,1600,0.8592841359239706,0.7638081208213072,0.0,668.0,136.09411764705885,107.22565085780347,11497.340201879571,0,0,0,153,170,0,0,0,0.8888888888888888,136.09411764705882,130.86666666666667,141.975,0,0,0,0,0,0,0,69,0,66,0,255,76,0,4786731.0,6121436.0729625365,1.1684328E7,268.0,3.0058593666666664E7,3.213127926986701E7,6.7149221E7,1.0717585E7,6657242586,normal
192.168.10.103-192.168.10.100-50178-445-6,192.168.10.103,50178,192.168.10.100,445,6,2022-07-27 10:21:38.077017,119370016,51777,18737,2.55968115E8,1841932.0,26280.0,0.0,4943.664464916833,8114.151526505366,12196.0,0.0,98.30453114159151,770.0543186207434,2159755.4866709574,590.7178566517072,1692.879554124795,180748.31009836643,3.0015736E7,0.0,1.19170193E8,2301.649277657634,210953.87145225907,3.0015866E7,0.0,1.19369934E8,6371.153608027361,350944.6190908959,3.0015883E7,0.0,3491,3527,0,0,0,0,1035636,532212,433.75214090613844,156.9657157455688,0.0,26280.0,3656.1540545139783,7285.789125291451,5.308272317821515E7,0,2,0,7018,70513,0,0,0,0.3618788265059776,3656.1540545139974,4943.664464916855,98.3045311415915,634169,120,54381985,2992,5,49650,0,3630,0,26,64240,16031,51313,20,636033.0,860809.9875001451,1760106.0,130.0,1.91978154E7,1.0517669297985405E7,3.0015736E7,6046820.0,119370016,normal
