,precision,recall,f1-score,support
0,0.5376344086021505,0.1724137931034483,0.2610966057441253,290.0
1,0.0,0.0,0.0,125.0
2,0.3659574468085106,0.30824372759856633,0.3346303501945525,279.0
3,0.972972972972973,0.631578947368421,0.7659574468085106,57.0
4,0.2102391942929081,0.715203426124197,0.32495540781579374,1401.0
5,0.7575757575757576,0.2640845070422535,0.391644908616188,284.0
6,0.0,0.0,0.0,122.0
7,0.0,0.0,0.0,132.0
8,0.0,0.0,0.0,125.0
9,0.3125,0.03058103975535168,0.05571030640668523,327.0
10,0.17647058823529413,0.04285714285714286,0.06896551724137932,70.0
11,0.33867276887871856,0.34782608695652173,0.3431884057971014,1702.0
12,0.3333333333333333,0.02857142857142857,0.05263157894736842,70.0
13,0.13636363636363635,0.02654867256637168,0.044444444444444446,113.0
14,0.0,0.0,0.0,137.0
15,1.0,0.015037593984962405,0.029629629629629624,133.0
16,0.42105263157894735,0.04040404040404041,0.07373271889400923,198.0
17,0.2191358024691358,0.07304526748971193,0.10956790123456792,972.0
18,0.6541871921182266,0.8972972972972973,0.7566951566951567,1480.0
19,0.0,0.0,0.0,26.0
20,0.5,0.06832298136645963,0.12021857923497269,161.0
21,0.3333333333333333,0.05084745762711865,0.08823529411764705,59.0
22,0.0,0.0,0.0,143.0
23,0.4444444444444444,0.15714285714285714,0.2321899736147757,280.0
24,0.0,0.0,0.0,155.0
25,0.0,0.0,0.0,151.0
26,0.0,0.0,0.0,34.0
27,0.203125,0.04980842911877394,0.08,261.0
28,0.0,0.0,0.0,143.0
29,0.0425531914893617,0.01652892561983471,0.02380952380952381,121.0
30,0.2222222222222222,0.017391304347826087,0.03225806451612903,115.0
31,0.125,0.02631578947368421,0.043478260869565216,76.0
32,0.47866419294990725,0.5907269605037206,0.5288239815526518,1747.0
33,0.0,0.0,0.0,124.0
34,0.25,0.06060606060606061,0.0975609756097561,66.0
35,0.35542168674698793,0.14047619047619048,0.20136518771331058,420.0
36,0.1498371335504886,0.10574712643678161,0.123989218328841,435.0
37,0.15873015873015872,0.22727272727272727,0.18691588785046728,44.0
38,0.9948197758848646,0.9973706512527434,0.9960935804505404,46019.0
accuracy,0.860009898117651,0.860009898117651,0.860009898117651,0.860009898117651
macro avg,0.27421145827131693,0.1564679598042178,0.1632766386189152,58597.0
weighted avg,0.8553859549684437,0.860009898117651,0.8477676839374927,58597.0
Total_training_time(s),481.2197717394447,,,
Input_size,71,,,
