,precision,recall,f1-score,support
0,0.47692307692307695,0.11313868613138686,0.18289085545722716,274.0
1,0.2698412698412698,0.14655172413793102,0.18994413407821228,116.0
2,0.13178294573643412,0.06995884773662552,0.0913978494623656,243.0
3,0.6607142857142857,0.6981132075471698,0.6788990825688073,53.0
4,0.21243808475509082,0.5647403072421361,0.3087382523495301,1367.0
5,0.4368932038834951,0.6164383561643836,0.5113636363636364,292.0
6,0.0,0.0,0.0,132.0
7,0.0,0.0,0.0,96.0
8,0.0,0.0,0.0,129.0
9,0.07692307692307693,0.0029069767441860465,0.005602240896358543,344.0
10,0.2222222222222222,0.06060606060606061,0.09523809523809523,66.0
11,0.22559726962457338,0.3972355769230769,0.2877666521549848,1664.0
12,0.4,0.05555555555555555,0.09756097560975609,72.0
13,0.0,0.0,0.0,124.0
14,0.0,0.0,0.0,156.0
15,0.875,0.0472972972972973,0.08974358974358974,148.0
16,0.25,0.0045045045045045045,0.008849557522123894,222.0
17,0.22580645161290322,0.0537280701754386,0.08680248007085917,912.0
18,0.7047904191616766,0.9053846153846153,0.7925925925925925,1300.0
19,0.0,0.0,0.0,24.0
20,0.0,0.0,0.0,145.0
21,0.5,0.02,0.038461538461538464,50.0
22,1.0,0.007633587786259542,0.015151515151515152,131.0
23,0.4358974358974359,0.12186379928315412,0.19047619047619047,279.0
24,0.0,0.0,0.0,140.0
25,0.0,0.0,0.0,145.0
26,0.25,0.03225806451612903,0.05714285714285715,31.0
27,0.0,0.0,0.0,285.0
28,0.0,0.0,0.0,121.0
29,0.14285714285714285,0.027777777777777776,0.046511627906976744,108.0
30,0.14285714285714285,0.008264462809917356,0.015625,121.0
31,0.0,0.0,0.0,73.0
32,0.35430038510911427,0.5553319919517102,0.43260188087774293,1491.0
33,0.0,0.0,0.0,119.0
34,0.23076923076923078,0.04411764705882353,0.07407407407407408,68.0
35,0.3076923076923077,0.018691588785046728,0.035242290748898675,428.0
36,0.2647058823529412,0.060267857142857144,0.09818181818181818,448.0
37,0.14285714285714285,0.02631578947368421,0.044444444444444446,38.0
38,0.9835051546391752,0.9889212827988338,0.9862057825876273,15435.0
accuracy,0.6984300839722527,0.6984300839722527,0.6984300839722527,0.6984300839722527
macro avg,0.2544711315751215,0.14481034962909128,0.14003869267081598,27390.0
weighted avg,0.6826442285426976,0.6984300839722527,0.6688276384385351,27390.0
Total_training_time(s),374.9897119128145,,,
Input_size,27,,,
