Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Total TCP Flow Time,Label
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:31:31.076630,262,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,22900.763358778622,7633.587786259542,262.0,0.0,262.0,262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3816.793893129771,3816.793893129771,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,5598,0,0,0,0,0,0,0,0,0,0,17235022518,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:33:31.087398,209,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,28708.133971291863,9569.377990430621,209.0,0.0,209.0,209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4784.688995215311,4784.688995215311,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,5598,0,0,0,0,0,0,0,0,0,0,17355033233,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:35:31.098237,120000000,228415,44762,6.91830462E8,1704407.0,26280.0,0.0,3028.8311275529923,5500.055002109455,13692.0,0.0,38.077096644475404,182.20444149490035,5779457.241666666,2276.475,439.27724251031935,76474.18017215806,3.7393691E7,0.0,1.19999584E8,525.3600217149475,83638.13867684454,3.7393691E7,0.0,1.2E8,2680.905252340199,190094.65695418525,3.7394295E7,0.0,13735,14027,0,0,0,0,4568312,912052,1903.4583333333333,373.01666666666665,0.0,26280.0,2538.7747467759314,5150.217131443621,2.652473650101536E7,0,0,0,27762,273177,0,0,0,0.195967865507957,2538.7747467759,3028.831127552919,38.077096644475226,86909,33,69165460,166,6,283693,0,2532,0,6,0,15331,228414,0,2960225.2,6268290.55505456,1.4172107E7,281.0,1.25929458E7,1.3876752727145126E7,3.7393691E7,5515166.0,17595043863,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:37:31.098238,53955158,117146,22483,3.64884456E8,848358.0,26280.0,6.0,3114.7837399484383,5619.955227135411,13716.0,0.0,37.733309611706375,220.81493882577445,6778458.771263352,2587.8712096441272,386.42076087890774,39237.49656979346,1.1794084E7,0.0,5.3955138E7,460.5842161423889,42842.66169277749,1.1794084E7,0.0,5.3753797E7,2390.9704207810664,100580.73691505002,1.1995807E7,0.0,6314,6521,0,0,0,0,2342920,453860,2171.1733287853594,416.697880858768,0.0,26280.0,2619.318436714437,5271.1650631091325,2.7785181122542303E7,0,0,0,12835,139629,0,0,0,0.19192289962952214,2619.3184367144363,3114.7837399484406,37.73330961170662,82320,31,35325669,189,6,856481,0,2613,0,6,0,65457,117146,0,1.0356468666666668E7,1.7196861299552087E7,3.0211975E7,202464.0,7561145.0,3667458.5799088445,1.1794084E7,5335483.0,17648999022,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:40:25.064519,295,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,20338.983050847455,6779.661016949152,295.0,0.0,295.0,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3389.830508474576,3389.830508474576,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,17769010440,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:42:25.075210,203,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,29556.65024630542,9852.216748768473,203.0,0.0,203.0,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4926.108374384236,4926.108374384236,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,17889021039,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:44:25.085985,264,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,22727.272727272724,7575.757575757575,264.0,0.0,264.0,264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3787.8787878787875,3787.8787878787875,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,18009031875,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:46:25.096628,215,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,27906.976744186046,9302.32558139535,215.0,0.0,215.0,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4651.162790697675,4651.162790697675,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,18129042469,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:48:25.107479,245,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,24489.79591836735,8163.265306122449,245.0,0.0,245.0,245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4081.6326530612246,4081.6326530612246,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,18249053350,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:50:25.118181,230,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,26086.95652173913,8695.652173913044,230.0,0.0,230.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4347.826086956522,4347.826086956522,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,18369064037,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:52:25.128725,301,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,19933.554817275748,6644.518272425249,301.0,0.0,301.0,301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3322.2591362126245,3322.2591362126245,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,18489074652,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:54:25.139591,239,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,25104.60251046025,8368.200836820084,239.0,0.0,239.0,239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4184.100418410042,4184.100418410042,0.0,6.0,3.0,4.242640687119285,18.0,0,0,0,0,2,0,0,0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,3,0,65457,0,0,0,0,0,0,0,0,0,0,18609085456,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:56:25.150257,117151350,3,2,78.0,83.0,72.0,0.0,26.0,39.949968710876355,77.0,6.0,41.5,50.204581464244875,1.3742906078333712,0.042679832541409043,2.9287837500000004E7,5.844006648471827E7,1.1694782E8,251.0,1.17151099E8,5.85755495E7,8.255085660761093E7,1.1694782E8,203279.0,1.16948345E8,1.16948345E8,0.0,1.16948345E8,1.16948345E8,1,1,0,0,0,0,72,40,0.025607899524845424,0.017071933016563616,0.0,77.0,32.2,38.732415364911084,1500.2,0,0,0,2,5,0,0,0,0.6666666666666666,32.2,26.0,41.5,0,0,0,0,0,0,0,15,0,16,0,65457,2,0,251.0,0.0,251.0,251.0,1.1694782E8,0.0,1.1694782E8,1.1694782E8,18846247233,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,2022-07-26 15:58:36.873769,391,3,2,150.0,144.0,72.0,6.0,50.0,38.1051177665153,72.0,72.0,72.0,0.0,751918.1585677749,12787.72378516624,97.75,31.372758884101984,132.0,57.0,391.0,195.5,62.932503525602726,240.0,151.0,165.0,165.0,0.0,165.0,165.0,2,2,0,0,1,0,60,40,7672.634271099744,5115.089514066496,6.0,72.0,58.8,29.516097302997224,871.1999999999999,0,0,1,4,5,0,0,0,0.6666666666666666,58.8,50.0,72.0,0,0,0,0,0,0,0,30,0,28,254,65456,2,20,0,0,0,0,0,0,0,0,18860819786,0
