Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,01/01/1970 08:13:12 AM,107759311,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.14847904883133486,7183954.066666666,1.0281900272991061E7,2.5513783E7,195.0,1.07759311E8,7183954.066666666,1.0281900272991061E7,2.5513783E7,195.0,0,0,0,0,0,0,0,0,0,0,0,0.14847904883133486,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,897555.0,1865070.1263535642,4227867.0,195.0,2.06542424E7,5080966.478213451,2.5513783E7,1.2758327E7,NeedManualLabel
134.221.96.0-0.0.1.146-0-0-0,134.221.96.0,0,0.0.1.146,0,0,01/01/1970 08:14:26 AM,119343320,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6116806537642827,1657546.1111111112,963561.9797444135,3984150.0,40865.0,1.1934332E8,1657546.1111111112,963561.9797444135,3984150.0,40865.0,0,0,0,0,0,0,0,0,0,0,0,0.6116806537642827,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.28-0-0-0,134.221.96.0,0,0.0.0.28,0,0,01/01/1970 08:14:30 AM,111038283,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21614167070648957,4827751.434782608,4046865.86581588,8964467.0,1034225.0,1.11038283E8,4827751.434782608,4046865.86581588,8964467.0,1034225.0,0,0,0,0,0,0,0,0,0,0,0,0.21614167070648957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1038362.3636363635,1929.6428826457914,1040630.0,1034225.0,8961656.272727273,1589.1399617974737,8964467.0,8958764.0,NeedManualLabel
134.221.96.0-0.0.0.104-0-0-0,134.221.96.0,0,0.0.0.104,0,0,01/01/1970 08:14:40 AM,111038198,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2161418361634435,4827747.739130434,4047915.0357707185,8966567.0,1033458.0,1.11038198E8,4827747.739130434,4047915.0357707185,8966567.0,1033458.0,0,0,0,0,0,0,0,0,0,0,0,0.2161418361634435,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1037706.7272727272,1691.4606759194392,1040465.0,1034088.0,8962724.18181818,2004.7578815500628,8966567.0,8959367.0,NeedManualLabel
134.221.96.0-0.0.0.128-0-0-0,134.221.96.0,0,0.0.0.128,0,0,01/01/1970 08:14:40 AM,111039934,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21613845699872264,4827823.217391305,4047690.634942562,8966761.0,1033638.0,1.11039934E8,4827823.217391305,4047690.634942562,8966761.0,1033638.0,0,0,0,0,0,0,0,0,0,0,0,0.21613845699872264,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1037885.4545454545,1969.2948668818915,1040709.0,1033638.0,8962570.363636365,2248.8402465598197,8966761.0,8959087.0,NeedManualLabel
134.221.96.0-0.0.0.116-0-0-0,134.221.96.0,0,0.0.0.116,0,0,01/01/1970 08:14:40 AM,111040117,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21613810079108617,4827831.173913044,4047506.5282849553,8966344.0,1033992.0,1.11040117E8,4827831.173913044,4047506.5282849553,8966344.0,1033992.0,0,0,0,0,0,0,0,0,0,0,0,0.21613810079108617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1038078.7272727273,1944.2251459596446,1040605.0,1033992.0,8962390.272727272,2176.631805837339,8966344.0,8959075.0,NeedManualLabel
134.221.96.0-0.0.0.136-0-0-0,134.221.96.0,0,0.0.0.136,0,0,01/01/1970 08:14:40 AM,111040424,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.43227500644269873,2362562.212765957,3712631.927472494,8965537.0,10.0,1.11040424E8,2362562.212765957,3712631.927472494,8965537.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0.43227500644269873,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1038635.9999999999,1962.4967261119343,1040891.0,1034604.0,8961829.090909092,2109.1588112108166,8965537.0,8958492.0,NeedManualLabel
134.221.96.0-0.0.0.194-0-0-0,134.221.96.0,0,0.0.0.194,0,0,01/01/1970 08:14:32 AM,119999906,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.29166689513906785,3529409.0,6452624.883293028,1.5030891E7,677.0,1.19999906E8,3529409.0,6452624.883293028,1.5030891E7,677.0,0,0,0,0,0,0,0,0,0,0,0,0.29166689513906785,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8901.5,2887.901413038293,11884.0,2654.0,1.4989648375E7,41206.181190057745,1.5030891E7,1.4949521E7,NeedManualLabel
192.168.1.5-239.255.255.250-1900-1900-17,192.168.1.5,1900,239.255.255.250,1900,17,01/01/1970 08:09:30 AM,8439130,18,0,8607.0,0.0,513.0,433.0,478.1666666666667,30.860692684079158,0,0,0,0,1019.8918608908738,2.132921284539994,496419.4117647059,431243.3693207727,1373468.0,126090.0,8439130.0,496419.4117647059,431243.3693207727,1373468.0,126090.0,0,0,0,0,0,0,0,0,0,144,0,2.132921284539994,0.0,433.0,513.0,480.00000000000006,31.03761159195942,963.3333333333337,0,0,0,0,0,0,0,0,0.0,506.6666666666667,478.1666666666667,0.0,0,0,0,2707,5,1860,6,2869,0,0,0,0,17,8,0,0,0,0,0,0,0,0,NeedManualLabel
134.221.96.0-0.0.0.42-0-0-0,134.221.96.0,0,0.0.0.42,0,0,01/01/1970 08:15:02 AM,119995159,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.27501109440590016,3749848.7187499995,6559403.543850597,1.5035269E7,679.0,1.19995159E8,3749848.7187499995,6559403.543850597,1.5035269E7,679.0,0,0,0,0,0,0,0,0,0,0,0,0.27501109440590016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,69339.62499999999,174733.34998623107,501740.0,2203.0,1.493005525E7,194597.75642499808,1.5035269E7,1.4458212E7,NeedManualLabel
