,precision,recall,f1-score,support
0,0.26495726495726496,0.09480122324159021,0.13963963963963963,327.0
1,0.6190476190476191,0.08843537414965986,0.15476190476190477,147.0
2,0.3090909090909091,0.050746268656716415,0.08717948717948718,335.0
3,0.8958333333333334,0.6417910447761194,0.7478260869565218,67.0
4,0.7174939844933607,0.913640490240581,0.8037737732740977,8812.0
5,0.6846846846846847,0.4887459807073955,0.5703564727954972,311.0
6,0.0,0.0,0.0,132.0
7,0.0,0.0,0.0,137.0
8,0.0,0.0,0.0,145.0
9,0.3333333333333333,0.0025575447570332483,0.005076142131979696,391.0
10,0.0,0.0,0.0,80.0
11,0.1856573705179283,0.35645079041305455,0.24414949353824664,1961.0
12,0.3333333333333333,0.08,0.12903225806451613,25.0
13,0.0,0.0,0.0,117.0
14,0.5,0.006578947368421052,0.012987012987012988,152.0
15,0.5,0.03773584905660377,0.07017543859649122,159.0
16,0.0,0.0,0.0,290.0
17,0.18384401114206128,0.05704407951598963,0.0870712401055409,1157.0
18,0.7448478900883219,0.852808988764045,0.7951807228915663,1780.0
19,0.0,0.0,0.0,25.0
20,0.0,0.0,0.0,181.0
21,0.0,0.0,0.0,80.0
22,0.0,0.0,0.0,138.0
23,0.4714285714285714,0.09348441926345609,0.15602836879432624,353.0
24,0.0,0.0,0.0,165.0
25,0.3333333333333333,0.007142857142857143,0.013986013986013986,140.0
26,0.0,0.0,0.0,41.0
27,0.5925925925925926,0.05387205387205387,0.09876543209876543,297.0
28,0.0,0.0,0.0,177.0
29,0.9963265711354535,0.9952396694214876,0.9957828236889542,30250.0
30,0.5,0.006944444444444444,0.0136986301369863,144.0
31,0.0,0.0,0.0,72.0
32,0.33670520231213874,0.48846960167714887,0.39863130881094955,1431.0
33,0.0,0.0,0.0,142.0
34,0.2,0.012048192771084338,0.022727272727272728,83.0
35,0.34615384615384615,0.018367346938775512,0.034883720930232565,490.0
36,0.2831858407079646,0.06387225548902195,0.10423452768729641,501.0
37,0.0,0.0,0.0,52.0
38,0.939514129895885,0.9861231569817867,0.9622545700744753,17295.0
accuracy,0.8537662943629524,0.8537662943629524,0.8537662943629524,0.8537662943629524
macro avg,0.28900932875851115,0.16402309178588018,0.17046672671430188,68582.0
weighted avg,0.8272178125223769,0.8537662943629524,0.8298948302011344,68582.0
Total_training_time(s),474.5017279618769,,,
Input_size,27,,,
